,NR-AR,NR-AR-LBD,NR-AhR,NR-Aromatase,NR-ER,NR-ER-LBD,NR-PPAR-gamma,SR-ARE,SR-ATAD5,SR-HSE,SR-MMP,SR-p53,group,mol_id
3960,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX14250
3961,0.0,0.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX14255
3962,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,train,TOX3937
3963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX24928
3964,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX24929
3965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX24299
3966,0.0,0.0,0.0,,,0.0,,0.0,0.0,1.0,,0.0,train,TOX24922
3967,0.0,0.0,0.0,,0.0,0.0,,1.0,0.0,,,,train,TOX28246
3968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,train,TOX28245
3969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX24921
3970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX24926
3971,0.0,0.0,0.0,,,0.0,0.0,,,0.0,,0.0,train,TOX24927
3972,0.0,0.0,0.0,1.0,,0.0,0.0,1.0,,0.0,1.0,0.0,train,TOX24925
3973,0.0,,0.0,,,0.0,0.0,,1.0,0.0,0.0,1.0,train,TOX25529
3974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX25527
3975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,train,TOX25526
3976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX25521
3977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX25523
3978,0.0,1.0,0.0,,0.0,0.0,1.0,0.0,1.0,,,,train,TOX25522
3979,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX7390
3980,,,,,,,,,,0.0,,,train,TOX7397
3981,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,train,TOX7394
3982,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,0.0,train,TOX28993
3983,,,,,,,,,,1.0,,,train,TOX24941
3984,0.0,,,0.0,,,0.0,,0.0,,0.0,0.0,train,TOX3551
3985,,,,,,,,0.0,,0.0,,,train,TOX14181
3986,0.0,0.0,0.0,,,0.0,,1.0,0.0,,0.0,1.0,train,TOX3552
3987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX3554
3988,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX3557
3989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX3556
3990,0.0,,0.0,,,0.0,,,0.0,1.0,1.0,1.0,train,TOX28997
3991,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,1.0,train,TOX28996
3992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX7026
3993,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,train,TOX7021
3994,0.0,0.0,0.0,,1.0,0.0,0.0,1.0,,,0.0,0.0,train,TOX24438
3995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX24439
3996,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,train,TOX3737
3997,0.0,,0.0,,,0.0,,,0.0,,,0.0,train,TOX3736
3998,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,train,TOX3730
3999,1.0,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,train,TOX24430
4000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX24431
4001,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,train,TOX21153
4002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,train,TOX24435
4003,0.0,,0.0,,,,,,0.0,1.0,1.0,,train,TOX24436
4004,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,0.0,,0.0,0.0,train,TOX24437
4005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX12361
4006,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,1.0,train,TOX12365
4007,0.0,0.0,1.0,,,0.0,0.0,,,,0.0,0.0,train,TOX141
4008,1.0,,,,1.0,,0.0,,0.0,,0.0,0.0,train,TOX142
4009,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,train,TOX144
4010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,train,TOX145
4011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,train,TOX146
4012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX147
4013,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,train,TOX148
4014,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,train,TOX149
4015,0.0,0.0,,,,0.0,,1.0,,0.0,1.0,1.0,train,TOX17250
4016,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX26511
4017,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,,1.0,1.0,train,TOX27104
4018,0.0,0.0,0.0,,0.0,0.0,1.0,,0.0,,0.0,0.0,train,TOX27106
4019,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,train,TOX27101
4020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX828
4021,0.0,0.0,0.0,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,train,TOX5892
4022,0.0,0.0,1.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX21528
4023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,train,TOX5896
4024,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX21521
4025,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX27102
4026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX21524
4027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX21527
4028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX26986
4029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX26513
4030,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX24532
4031,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,train,TOX26279
4032,,,,,,,,0.0,,0.0,,,train,TOX26270
4033,,,,,,,,0.0,,0.0,,,train,TOX26271
4034,,,,,,,,0.0,,0.0,,,train,TOX26272
4035,,,,,,,,0.0,,0.0,,,train,TOX26273
4036,,,,,,,,0.0,,0.0,,,train,TOX26274
4037,,,,,,,,0.0,,0.0,,,train,TOX26275
4038,1.0,1.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX26276
4039,0.0,0.0,0.0,,,0.0,0.0,,0.0,,,0.0,train,TOX26277
4040,0.0,,0.0,,0.0,0.0,1.0,,0.0,0.0,0.0,,train,TOX12954
4041,0.0,0.0,,,,0.0,,,,,1.0,,train,TOX27279
4042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX27278
4043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX27276
4044,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,train,TOX27274
4045,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,train,TOX27272
4046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,train,TOX27271
4047,0.0,0.0,0.0,,,0.0,0.0,1.0,0.0,,0.0,0.0,train,TOX27270
4048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX20720
4049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,train,TOX20721
4050,0.0,0.0,,,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,train,TOX20722
4051,,,,,,,,1.0,,0.0,,,train,TOX20723
4052,,,,,,,,0.0,,0.0,,,train,TOX20725
4053,,,,,,,,0.0,,0.0,,,train,TOX20726
4054,,,,,,,,0.0,,0.0,,,train,TOX20727
4055,,,,,,,,0.0,,0.0,,,train,TOX20728
4056,,,,,,,,0.0,,0.0,,,train,TOX2086
4057,,,,,,,,0.0,,0.0,,,train,TOX22382
4058,,,,,,,,0.0,,0.0,,,train,TOX2578
4059,,,,,,,,,,0.0,,,train,TOX25941
4060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX26858
4061,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX4710
4062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX1543
4063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX1544
4064,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,,1.0,0.0,train,TOX1545
4065,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX1546
4066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX27493
4067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX27491
4068,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,train,TOX27490
4069,0.0,0.0,1.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,train,TOX27497
4070,0.0,0.0,1.0,,,0.0,,,0.0,,1.0,,train,TOX7258
4071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,train,TOX7259
4072,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX7253
4073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX7254
4074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,train,TOX21891
4075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,train,TOX28585
4076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,train,TOX28586
4077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX21892
4078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX24607
4079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX24606
4080,0.0,0.0,1.0,,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,train,TOX21897
4081,0.0,0.0,1.0,,1.0,,,1.0,1.0,0.0,,,train,TOX24604
4082,0.0,0.0,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,train,TOX24609
4083,0.0,0.0,1.0,0.0,0.0,0.0,,1.0,0.0,0.0,1.0,0.0,train,TOX28588
4084,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,train,TOX3947
4085,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,train,TOX28728
4086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX28729
4087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,train,TOX21091
4088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX28721
4089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX28722
4090,1.0,1.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,train,TOX28723
4091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX28724
4092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX28725
4093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX21097
4094,,,,,,,,0.0,,0.0,,,train,TOX28727
4095,,,,,,,,0.0,,0.0,,,train,TOX27809
4096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX27805
4097,0.0,0.0,1.0,,,,,1.0,0.0,,1.0,0.0,train,TOX27806
4098,0.0,,1.0,,0.0,1.0,0.0,1.0,0.0,,,0.0,train,TOX8967
4099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX27802
4100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX6251
4101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,train,TOX6252
4102,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX6259
4103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX6258
4104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX5041
4105,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,train,TOX5040
4106,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX5045
4107,1.0,1.0,0.0,,1.0,0.0,0.0,,0.0,,0.0,0.0,train,TOX5047
4108,1.0,1.0,0.0,,,0.0,0.0,,0.0,,0.0,0.0,train,TOX2018
4109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX5049
4110,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX2016
4111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,train,TOX2014
4112,,,,,,,,1.0,,0.0,,,train,TOX2010
4113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX9874
4114,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,1.0,0.0,train,TOX3930
4115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX777
4116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX771
4117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX779
4118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,train,TOX778
4119,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX3059
4120,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,train,TOX3050
4121,0.0,,0.0,1.0,,0.0,,1.0,0.0,,1.0,,train,TOX3051
4122,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX3057
4123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX6661
4124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX12424
4125,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,train,TOX1239
4126,0.0,0.0,0.0,,,0.0,,1.0,0.0,0.0,1.0,,train,TOX6664
4127,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX6665
4128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX17706
4129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX25262
4130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX4608
4131,0.0,0.0,1.0,,,0.0,,,0.0,0.0,1.0,,train,TOX25267
4132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX25265
4133,0.0,,,,,,,,0.0,1.0,1.0,,train,TOX5363
4134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX5364
4135,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,train,TOX805
4136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX552
4137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,train,TOX807
4138,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,1.0,0.0,train,TOX2420
4139,1.0,1.0,,0.0,,,0.0,,0.0,0.0,0.0,0.0,train,TOX557
4140,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX803
4141,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX802
4142,,,,,,,,0.0,,0.0,,,train,TOX2980
4143,1.0,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,,1.0,,train,TOX809
4144,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX26042
4145,,,,,,,,0.0,,0.0,,,train,TOX26517
4146,0.0,,,,,,,,,,,,train,TOX26516
4147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,1.0,train,TOX26047
4148,,,,,,,,,,0.0,,,train,TOX26510
4149,0.0,0.0,1.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,train,TOX26045
4150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX26512
4151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,train,TOX29099
4152,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,train,TOX1236
4153,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX1234
4154,0.0,0.0,0.0,,1.0,0.0,0.0,,0.0,1.0,,0.0,train,TOX22602
4155,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX7829
4156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX7537
4157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX7536
4158,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,,0.0,0.0,train,TOX7826
4159,1.0,,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,train,TOX7823
4160,0.0,,1.0,0.0,0.0,,,1.0,1.0,0.0,1.0,1.0,train,TOX7822
4161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,train,TOX14864
4162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX27394
4163,0.0,0.0,0.0,,1.0,1.0,0.0,1.0,0.0,0.0,,0.0,train,TOX27395
4164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,train,TOX27644
4165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX27642
4166,0.0,0.0,1.0,0.0,0.0,0.0,,,,0.0,1.0,,train,TOX27391
4167,0.0,0.0,,1.0,,0.0,,1.0,,0.0,,,train,TOX27641
4168,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX27399
4169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX27648
4170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX27649
4171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX21774
4172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX12389
4173,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX21772
4174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX21778
4175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,train,TOX24247
4176,,,,,,,,1.0,,0.0,,,train,TOX27029
4177,0.0,,,,,0.0,,0.0,,0.0,,,train,TOX3688
4178,0.0,,,,,,,,,,1.0,1.0,train,TOX27027
4179,0.0,0.0,,,0.0,0.0,,,0.0,0.0,1.0,0.0,train,TOX1096
4180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX2833
4181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX26062
4182,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,train,TOX2835
4183,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,train,TOX2837
4184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,train,TOX2839
4185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX24754
4186,0.0,0.0,0.0,0.0,,0.0,,,0.0,,1.0,,train,TOX21985
4187,0.0,,0.0,0.0,,0.0,0.0,1.0,,0.0,,1.0,train,TOX25695
4188,1.0,1.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,train,TOX1289
4189,0.0,0.0,,,0.0,0.0,,,1.0,1.0,,0.0,train,TOX1288
4190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,train,TOX6060
4191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,train,TOX1283
4192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX1282
4193,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,train,TOX1287
4194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX1286
4195,1.0,1.0,0.0,,1.0,0.0,0.0,,0.0,,,0.0,train,TOX6068
4196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX1284
4197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX5670
4198,,,,,,,,,,0.0,,,train,TOX5671
4199,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,train,TOX2958
4200,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,train,TOX2959
4201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX25899
4202,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX25898
4203,0.0,,,1.0,1.0,,0.0,,1.0,,0.0,0.0,train,TOX25895
4204,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,train,TOX25897
4205,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,,1.0,,train,TOX25896
4206,0.0,,1.0,,,0.0,0.0,,0.0,0.0,,0.0,train,TOX25891
4207,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,1.0,0.0,0.0,1.0,train,TOX25890
4208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,train,TOX25892
4209,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,train,TOX2480
4210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,train,TOX16684
4211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX2485
4212,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,0.0,0.0,,0.0,train,TOX2489
4213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX20554
4214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,train,TOX26241
4215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX25492
4216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX26240
4217,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX28913
4218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX28912
4219,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,train,TOX28911
4220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,train,TOX28910
4221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,train,TOX28917
4222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX28919
4223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX28918
4224,0.0,0.0,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,train,TOX26244
4225,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX2659
4226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX25091
4227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,train,TOX25090
4228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,TOX25093
